"","Administrative","Administrative_Duration","Informational","Informational_Duration","ProductRelated","ProductRelated_Duration","BounceRates","ExitRates","PageValues","SpecialDay","MonthDec","MonthFeb","MonthJul","MonthJune","MonthMar","MonthMay","MonthNov","MonthOct","MonthSep","OperatingSystems","Browser","Region","TrafficType","VisitorTypeOther","VisitorTypeReturning_Visitor","WeekendTRUE","Revenue"
"25",-0.696964699439832,-0.457172862199391,-0.396461822917448,-0.244920573628725,-0.69097515892313,-0.624322200048151,3.66704008110918,3.22918463851094,-0.317164982011336,-0.308808842192106,0,1,0,0,0,0,0,0,0,2,2,4,1,0,1,1,0
"26",-0.696964699439832,-0.457172862199391,-0.396461822917448,-0.244920573628725,-0.601038009194325,-0.542803412560333,-0.457664436385104,-0.0632307923904921,-0.317164982011336,-0.308808842192106,0,1,0,0,0,0,0,0,0,1,1,9,3,0,1,0,0
"27",0.507207477971102,-0.0917450640599239,-0.396461822917448,-0.244920573628725,0.00603775147510276,-0.0309885184157238,-0.398740083188968,-0.690357531334767,-0.317164982011336,-0.308808842192106,0,1,0,0,0,0,0,0,0,2,2,1,3,0,1,0,0
"28",-0.696964699439832,-0.457172862199391,-0.396461822917448,-0.244920573628725,-0.623522296626526,-0.584607918964342,0.573511692988468,1.17142499419754,-0.317164982011336,-0.308808842192106,0,1,0,0,0,0,0,0,0,1,1,1,3,0,1,0,0
"29",-0.696964699439832,-0.457172862199391,-0.396461822917448,-0.244920573628725,-0.623522296626526,-0.591401151254994,-0.457664436385104,0.142545172040847,-0.317164982011336,0.696634259003739,0,1,0,0,0,0,0,0,0,2,6,1,3,0,1,0,0
"30",-0.395921655087098,-0.423232199833496,0.390842779526123,-0.244920573628725,0.298333488093716,0.20275383133866,0.439010461412374,0.15944464658535,2.60067702075705,1.70207736019958,0,1,0,0,0,0,0,0,0,3,2,1,1,0,1,0,0
"31",-0.696964699439832,-0.457172862199391,-0.396461822917448,-0.244920573628725,-0.668490871490928,-0.606032728496397,-0.457664436385104,1.17142499419754,-0.317164982011336,-0.308808842192106,0,1,0,0,0,0,0,0,0,1,1,6,3,0,1,0,0
"32",-0.696964699439832,-0.457172862199391,-0.396461822917448,-0.244920573628725,-0.646006584058727,-0.583562806304242,-0.457664436385104,0.485505119618945,-0.317164982011336,-0.308808842192106,0,1,0,0,0,0,0,0,0,1,2,6,6,0,1,1,0
"33",-0.696964699439832,-0.457172862199391,-0.396461822917448,-0.244920573628725,-0.533585146897722,-0.514846648902653,-0.457664436385104,-0.371894739037501,-0.317164982011336,-0.308808842192106,0,1,0,0,0,0,0,0,0,2,2,1,1,0,1,0,0
"34",-0.696964699439832,-0.457172862199391,-0.396461822917448,-0.244920573628725,-0.48861657203332,-0.528346020744862,0.367276467113753,0.759873065334866,-0.317164982011336,-0.308808842192106,0,1,0,0,0,0,0,0,0,1,1,3,1,0,1,0,0
"35",-0.696964699439832,-0.457172862199391,-0.396461822917448,-0.244920573628725,-0.398679422304516,-0.425489516464084,-0.163042691027947,-0.298403314350196,-0.317164982011336,-0.308808842192106,0,1,0,0,0,0,0,0,0,2,2,1,1,0,1,0,0
"36",-0.696964699439832,-0.457172862199391,-0.396461822917448,-0.244920573628725,0.455723500119124,0.465857210899024,-0.140379481433052,-0.467527801540794,-0.317164982011336,-0.308808842192106,0,1,0,0,0,0,0,0,0,2,2,7,1,0,1,0,0
"37",-0.696964699439832,-0.457172862199391,-0.396461822917448,-0.244920573628725,-0.533585146897722,-0.421570343988708,0.057923628301682,0.271155149810435,-0.317164982011336,-0.308808842192106,0,1,0,0,0,0,0,0,0,3,2,1,4,0,1,1,0
"38",-0.0948786107343651,-0.355350875101706,-0.396461822917448,-0.244920573628725,-0.601038009194325,-0.468600413693218,-0.457664436385104,-0.298403314350196,-0.317164982011336,3.71296356259128,0,1,0,0,0,0,0,0,0,2,2,8,4,0,1,0,0
"39",-0.696964699439832,-0.457172862199391,-0.396461822917448,-0.244920573628725,-0.556069434329923,-0.591401151254994,0.131579074952732,0.583493658431891,-0.317164982011336,2.70752046139543,0,1,0,0,0,0,0,0,0,2,2,1,3,0,1,0,0
"40",-0.696964699439832,-0.457172862199391,-0.396461822917448,-0.244920573628725,-0.511100859465521,-0.372450048963998,-0.457664436385104,-0.429054733730117,-0.317164982011336,-0.308808842192106,0,1,0,0,0,0,0,0,0,2,5,1,6,0,1,0,0
"41",-0.395921655087098,-0.406261868650549,-0.396461822917448,-0.244920573628725,0.320817775525917,1.5100037071946,-0.457664436385104,-0.849400498432769,-0.317164982011336,-0.308808842192106,0,1,0,0,0,0,0,0,0,2,2,8,4,0,1,0,0
"42",-0.696964699439832,-0.457172862199391,-0.396461822917448,-0.244920573628725,-0.646006584058727,-0.612825960787048,-0.457664436385104,0.485505119618945,-0.317164982011336,2.70752046139543,0,1,0,0,0,0,0,0,0,1,1,3,2,0,1,0,0
"43",-0.696964699439832,-0.457172862199391,-0.396461822917448,-0.244920573628725,-0.376195134872315,-0.462242644993523,-0.457664436385104,-0.749150666969092,-0.317164982011336,-0.308808842192106,0,1,0,0,0,0,0,0,0,1,1,4,4,0,1,0,0
"44",-0.696964699439832,-0.457172862199391,-0.396461822917448,-0.244920573628725,-0.668490871490928,-0.606555284826447,-0.457664436385104,0.142545172040847,-0.317164982011336,1.70207736019958,0,1,0,0,0,0,0,0,0,3,2,2,3,0,1,0,0
"45",-0.696964699439832,-0.457172862199391,-0.396461822917448,-0.244920573628725,-0.623522296626526,-0.578337243003741,-0.457664436385104,0.142545172040847,-0.317164982011336,-0.308808842192106,0,1,0,0,0,0,0,0,0,4,1,1,3,0,1,0,0
"46",-0.696964699439832,-0.457172862199391,-0.396461822917448,-0.244920573628725,-0.218805122846908,-0.29916152367447,-0.395168914017721,-0.761621945647014,-0.317164982011336,0.696634259003739,0,1,0,0,0,0,0,0,0,2,5,1,4,0,1,0,0
"47",-0.696964699439832,-0.457172862199391,-0.396461822917448,-0.244920573628725,-0.398679422304516,-0.508105672245006,-0.104118337831811,0.289528000837862,-0.317164982011336,-0.308808842192106,0,1,0,0,0,0,0,0,0,1,1,1,2,0,1,0,0
"48",-0.696964699439832,-0.457172862199391,-0.396461822917448,-0.244920573628725,-0.646006584058727,-0.582517693644142,0.917237076320832,1.85734486877614,-0.317164982011336,0.696634259003739,0,1,0,0,0,0,0,0,0,3,2,1,3,0,1,0,0
"49",-0.696964699439832,-0.457172862199391,-0.396461822917448,-0.244920573628725,-0.466132284601119,-0.205841672417107,-0.457664436385104,-0.81150701920351,-0.317164982011336,-0.308808842192106,0,1,0,0,0,0,0,0,0,3,2,1,3,0,1,0,0
"50",-0.696964699439832,-0.457172862199391,-0.396461822917448,-0.244920573628725,-0.69097515892313,-0.624322200048151,3.66704008110918,3.22918463851094,-0.317164982011336,2.70752046139543,0,1,0,0,0,0,0,0,0,2,2,3,2,0,1,0,0
"51",-0.696964699439832,-0.457172862199391,-0.396461822917448,-0.244920573628725,-0.69097515892313,-0.624322200048151,3.66704008110918,3.22918463851094,-0.317164982011336,-0.308808842192106,0,1,0,0,0,0,0,0,0,1,1,3,4,0,1,1,0
"52",-0.696964699439832,-0.457172862199391,-0.396461822917448,-0.244920573628725,-0.443647997168918,-0.485757679845778,-0.228514187704701,-0.349030745275974,-0.317164982011336,0.696634259003739,0,1,0,0,0,0,0,0,0,3,2,1,3,0,1,0,0
"53",-0.696964699439832,-0.457172862199391,-0.396461822917448,-0.244920573628725,-0.668490871490928,-0.609168066476697,-0.457664436385104,1.17142499419754,-0.317164982011336,4.71840666378712,0,1,0,0,0,0,0,0,0,2,4,4,2,0,1,1,0
"54",-0.696964699439832,-0.457172862199391,-0.396461822917448,-0.244920573628725,-0.623522296626526,-0.540713187240133,-0.457664436385104,0.656985083119196,-0.317164982011336,-0.308808842192106,0,1,0,0,0,0,0,0,0,4,2,2,3,0,1,0,0
"55",-0.696964699439832,-0.457172862199391,-0.396461822917448,-0.244920573628725,-0.623522296626526,-0.553428724587267,0.573511692988468,-0.371894739037501,-0.317164982011336,1.70207736019958,0,1,0,0,0,0,0,0,0,3,3,1,4,0,1,0,0
"56",-0.696964699439832,-0.457172862199391,-0.396461822917448,-0.244920573628725,-0.69097515892313,-0.624322200048151,3.66704008110918,3.22918463851094,-0.317164982011336,0.696634259003739,0,1,0,0,0,0,0,0,0,2,4,1,3,0,1,0,0
"57",-0.696964699439832,-0.457172862199391,-0.396461822917448,-0.244920573628725,-0.69097515892313,-0.624322200048151,3.66704008110918,3.22918463851094,-0.317164982011336,2.70752046139543,0,1,0,0,0,0,0,0,0,3,2,3,3,0,1,0,0
"58",0.507207477971102,-0.140393346784373,1.17814738196969,0.607659188796531,0.0959749012039069,-0.102423420029269,-0.457664436385104,-0.583093579192289,0.730154161799838,0.696634259003739,0,1,0,0,0,0,0,0,0,2,2,4,1,0,1,0,0
"59",-0.696964699439832,-0.457172862199391,-0.396461822917448,-0.244920573628725,-0.623522296626526,-0.569976341722939,-0.457664436385104,0.142545172040847,-0.317164982011336,1.70207736019958,0,1,0,0,0,0,0,0,0,2,6,6,3,0,1,0,0
"60",-0.0948786107343651,-0.366664429223671,-0.396461822917448,-0.244920573628725,-0.353710847440114,-0.424869499250284,-0.215034756459143,0.0719357632009815,-0.317164982011336,2.70752046139543,0,1,0,0,0,0,0,0,0,2,4,2,1,0,1,0,0
"61",-0.696964699439832,-0.457172862199391,-0.396461822917448,-0.244920573628725,-0.578553721762124,-0.536010180269682,-0.457664436385104,-0.543374702537752,-0.317164982011336,1.70207736019958,0,1,0,0,0,0,0,0,0,1,1,3,3,0,1,0,0
"62",-0.696964699439832,-0.457172862199391,-0.396461822917448,-0.244920573628725,-0.533585146897722,-0.414881622964067,0.573511692988468,1.60012491323697,-0.317164982011336,-0.308808842192106,0,1,0,0,0,0,0,0,0,1,1,1,3,0,1,0,0
"63",2.91555183279297,1.12342492844535,-0.396461822917448,-0.244920573628725,0.230880625797113,0.187512604871346,-0.272052733097861,-0.48164191320835,1.74593238526483,-0.308808842192106,0,1,0,0,0,0,0,0,0,1,1,3,2,0,1,0,0
"64",-0.696964699439832,-0.457172862199391,-0.396461822917448,-0.244920573628725,-0.398679422304516,-0.255136152867748,-0.457664436385104,-0.739351821318836,-0.317164982011336,-0.308808842192106,0,1,0,0,0,0,0,0,0,2,2,5,4,0,1,1,0
"65",-0.696964699439832,-0.457172862199391,-0.396461822917448,-0.244920573628725,-0.69097515892313,-0.624322200048151,3.66704008110918,3.22918463851094,-0.317164982011336,-0.308808842192106,0,1,0,0,0,0,0,0,0,2,2,4,3,0,1,0,0
"66",0.507207477971102,-0.208274671516163,-0.396461822917448,-0.244920573628725,1.31012642254276,3.00847489089047,-0.413312767366888,-0.577402495076801,-0.317164982011336,-0.308808842192106,0,1,0,0,0,0,0,0,0,4,1,1,3,0,1,0,0
"67",-0.696964699439832,-0.457172862199391,-0.396461822917448,-0.244920573628725,-0.69097515892313,-0.624322200048151,3.66704008110918,3.22918463851094,-0.317164982011336,2.70752046139543,0,1,0,0,0,0,0,0,0,2,2,5,1,0,1,0,0
"68",-0.696964699439832,-0.457172862199391,-0.396461822917448,-0.244920573628725,-0.308742272575712,-0.152976390342952,-0.457664436385104,-0.733908018179805,-0.317164982011336,-0.308808842192106,0,1,0,0,0,0,0,0,0,2,7,2,4,0,1,0,0
"69",-0.696964699439832,-0.457172862199391,-0.396461822917448,-0.244920573628725,-0.69097515892313,-0.624322200048151,3.66704008110918,3.22918463851094,-0.317164982011336,0.696634259003739,0,1,0,0,0,0,0,0,0,3,2,3,3,0,1,0,0
"70",-0.696964699439832,-0.457172862199391,-0.396461822917448,-0.244920573628725,-0.69097515892313,-0.624322200048151,3.66704008110918,3.22918463851094,-0.317164982011336,-0.308808842192106,0,1,0,0,0,0,0,0,0,2,6,1,2,0,1,0,0
"71",-0.696964699439832,-0.457172862199391,-0.396461822917448,-0.244920573628725,-0.26377369771131,-0.521181192847537,0.057923628301682,0.193989163148682,-0.317164982011336,-0.308808842192106,0,1,0,0,0,0,0,0,0,2,6,6,1,0,1,0,0
"72",-0.696964699439832,-0.457172862199391,-0.396461822917448,-0.244920573628725,-0.668490871490928,-0.601852277855996,-0.457664436385104,1.17142499419754,-0.317164982011336,1.70207736019958,0,1,0,0,0,0,0,0,0,2,2,3,3,0,1,0,0
"73",-0.696964699439832,-0.457172862199391,-0.396461822917448,-0.244920573628725,-0.533585146897722,-0.401364832542685,-0.457664436385104,-0.629114694576676,-0.317164982011336,-0.308808842192106,0,1,0,0,0,0,0,0,0,2,4,3,2,0,1,0,0
"74",-0.696964699439832,-0.457172862199391,-0.396461822917448,-0.244920573628725,-0.646006584058727,-0.553777095491386,-0.457664436385104,0.485505119618945,-0.317164982011336,-0.308808842192106,0,1,0,0,0,0,0,0,0,2,4,3,3,0,1,0,0
"75",-0.696964699439832,-0.457172862199391,-0.396461822917448,-0.244920573628725,-0.353710847440114,-0.316884892552755,-0.457664436385104,-0.371894739037501,-0.317164982011336,-0.308808842192106,0,1,0,0,0,0,0,0,0,2,4,1,1,0,1,0,0
"76",-0.696964699439832,-0.457172862199391,-0.396461822917448,-0.244920573628725,-0.668490871490928,-0.584607918964342,-0.457664436385104,0.142545172040847,-0.317164982011336,2.70752046139543,0,1,0,0,0,0,0,0,0,3,2,3,3,0,1,0,0
"77",-0.696964699439832,-0.457172862199391,-0.396461822917448,-0.244920573628725,-0.69097515892313,-0.624322200048151,3.66704008110918,3.22918463851094,-0.317164982011336,4.71840666378712,0,1,0,0,0,0,0,0,0,1,1,1,3,0,1,1,0
"78",-0.696964699439832,-0.457172862199391,-0.396461822917448,-0.244920573628725,-0.69097515892313,-0.624322200048151,3.66704008110918,3.22918463851094,-0.317164982011336,1.70207736019958,0,1,0,0,0,0,0,0,0,1,1,1,3,0,1,0,0
"79",-0.696964699439832,-0.457172862199391,-0.396461822917448,-0.244920573628725,-0.556069434329923,-0.515630483397728,-0.457664436385104,-0.298403314350196,-0.317164982011336,-0.308808842192106,0,1,0,0,0,0,0,0,0,4,1,1,5,0,1,1,0
"80",-0.696964699439832,-0.457172862199391,-0.396461822917448,-0.244920573628725,-0.623522296626526,-0.483231990934621,-0.457664436385104,-0.543374702537752,-0.317164982011336,3.71296356259128,0,1,0,0,0,0,0,0,0,1,1,1,3,0,1,0,0
"81",-0.696964699439832,-0.457172862199391,-0.396461822917448,-0.244920573628725,-0.578553721762124,-0.603681225011171,-0.457664436385104,-0.474782721253171,-0.317164982011336,-0.308808842192106,0,1,0,0,0,0,0,0,0,2,2,1,3,0,1,0,0
"82",-0.696964699439832,-0.457172862199391,-0.396461822917448,-0.244920573628725,-0.443647997168918,-0.42836357627936,-0.113939053052739,0.314025135541098,-0.317164982011336,-0.308808842192106,0,1,0,0,0,0,0,0,0,3,2,4,1,0,1,0,0
"83",-0.696964699439832,-0.457172862199391,-0.396461822917448,-0.244920573628725,-0.69097515892313,-0.624322200048151,3.66704008110918,3.22918463851094,-0.317164982011336,3.71296356259128,0,1,0,0,0,0,0,0,0,2,2,2,1,0,1,1,0
"84",-0.696964699439832,-0.457172862199391,-0.396461822917448,-0.244920573628725,-0.69097515892313,-0.624322200048151,3.66704008110918,3.22918463851094,-0.317164982011336,-0.308808842192106,0,1,0,0,0,0,0,0,0,1,1,1,3,0,1,0,0
"85",-0.696964699439832,-0.457172862199391,-0.396461822917448,-0.244920573628725,-0.556069434329923,-0.545938750540634,0.720822565667046,0.877459336603516,-0.317164982011336,-0.308808842192106,0,1,0,0,0,0,0,0,0,2,2,2,1,0,1,0,0
"86",-0.696964699439832,-0.457172862199391,-0.396461822917448,-0.244920573628725,-0.646006584058727,-0.552209426501235,-0.457664436385104,0.485505119618945,-0.317164982011336,-0.308808842192106,0,1,0,0,0,0,0,0,0,1,1,1,3,0,1,0,0
"87",-0.696964699439832,-0.457172862199391,-0.396461822917448,-0.244920573628725,-0.556069434329923,-0.447959438656239,0.131579074952732,-0.396391873740738,-0.317164982011336,1.70207736019958,0,1,0,0,0,0,0,0,0,4,1,3,3,0,1,0,0
"88",-0.696964699439832,-0.457172862199391,-0.396461822917448,-0.244920573628725,-0.286257985143511,-0.300319856890166,-0.457664436385104,-0.723879938105172,-0.317164982011336,-0.308808842192106,0,1,0,0,0,0,0,0,0,1,1,4,2,0,1,0,0
"89",-0.0948786107343651,-0.253528888004022,-0.396461822917448,-0.244920573628725,-0.376195134872315,-0.536090573575346,-0.457664436385104,-0.644245277775733,-0.317164982011336,1.70207736019958,0,1,0,0,0,0,0,0,0,1,1,1,3,0,1,0,0
"90",-0.696964699439832,-0.457172862199391,-0.396461822917448,-0.244920573628725,-0.69097515892313,-0.624322200048151,3.66704008110918,3.22918463851094,-0.317164982011336,-0.308808842192106,0,1,0,0,0,0,0,0,0,1,1,1,2,0,1,1,0
"91",-0.696964699439832,-0.457172862199391,-0.396461822917448,-0.244920573628725,-0.668490871490928,-0.597149270885545,-0.457664436385104,1.17142499419754,-0.317164982011336,-0.308808842192106,0,1,0,0,0,0,0,0,0,1,1,1,3,0,1,0,0
"92",-0.696964699439832,-0.457172862199391,-0.396461822917448,-0.244920573628725,-0.421163709736717,-0.285052502763117,-0.457664436385104,-0.569756251212865,-0.317164982011336,-0.308808842192106,0,1,0,0,0,0,0,0,0,2,2,1,5,0,0,0,0
"93",-0.696964699439832,-0.457172862199391,-0.396461822917448,-0.244920573628725,-0.106383685685902,-0.140783409325868,-0.381281013283795,-0.352841407473296,-0.317164982011336,2.70752046139543,0,1,0,0,0,0,0,0,0,4,1,3,3,0,1,0,0
"94",-0.696964699439832,-0.457172862199391,-0.396461822917448,-0.244920573628725,-0.668490871490928,-0.607077841156497,-0.457664436385104,1.17142499419754,-0.317164982011336,0.696634259003739,0,1,0,0,0,0,0,0,0,1,1,1,3,0,1,0,0
"95",-0.696964699439832,-0.457172862199391,-0.396461822917448,-0.244920573628725,-0.578553721762124,0.194262290975346,0.573511692988468,0.485505119618945,-0.317164982011336,0.696634259003739,0,1,0,0,0,0,0,0,0,1,1,1,3,0,1,0,0
"96",-0.696964699439832,-0.457172862199391,-0.396461822917448,-0.244920573628725,-0.623522296626526,-0.569453785392889,-0.457664436385104,-0.371894739037501,-0.317164982011336,2.70752046139543,0,1,0,0,0,0,0,0,0,1,1,1,4,0,1,0,0
"97",-0.696964699439832,-0.457172862199391,0.390842779526123,-0.244920573628725,-0.556069434329923,-0.598194383545645,0.327993564982996,0.779470777212974,-0.317164982011336,2.70752046139543,0,1,0,0,0,0,0,0,0,2,4,1,7,0,1,0,0
"98",-0.696964699439832,-0.457172862199391,-0.396461822917448,-0.244920573628725,-0.353710847440114,-0.28769141222987,-0.371733085396132,-0.234710755890743,-0.317164982011336,-0.308808842192106,0,1,0,0,0,0,0,0,0,3,2,3,4,0,1,0,0
"99",0.206164433618368,-0.353465282766902,-0.396461822917448,-0.244920573628725,0.140943476068309,0.752706628653131,-0.457664436385104,-0.702219322183639,-0.317164982011336,1.70207736019958,0,1,0,0,0,0,0,0,0,2,4,1,2,0,1,0,0
"100",-0.696964699439832,-0.457172862199391,-0.396461822917448,-0.244920573628725,-0.578553721762124,-0.407461323077355,-0.457664436385104,-0.200414775537251,-0.317164982011336,1.70207736019958,0,1,0,0,0,0,0,0,0,1,1,3,2,0,1,0,0
"101",-0.0948786107343651,-0.281812773308935,0.390842779526123,-0.131243271972024,0.0959749012039069,0.46444008777478,-0.457664436385104,-0.60832617777,-0.317164982011336,3.71296356259128,0,1,0,0,0,0,0,0,0,2,2,4,3,0,1,0,0
"102",0.206164433618368,-0.126251404131917,-0.396461822917448,-0.244920573628725,-0.331226560007913,-0.477135500399951,-0.312086620180118,-0.523200591605675,-0.317164982011336,-0.308808842192106,0,1,0,0,0,0,0,0,0,1,1,3,4,0,1,0,0
"103",-0.696964699439832,-0.457172862199391,-0.396461822917448,-0.244920573628725,-0.668490871490928,-0.610213179136798,2.63586395173561,2.20030481635424,-0.317164982011336,-0.308808842192106,0,1,0,0,0,0,0,0,0,1,1,7,2,0,1,0,0
"104",-0.696964699439832,-0.457172862199391,0.390842779526123,-0.244920573628725,-0.511100859465521,-0.511972589087377,0.458936558336505,0.637931751554991,-0.317164982011336,3.71296356259128,0,1,0,0,0,0,0,0,0,4,1,1,3,0,1,0,0
"105",-0.696964699439832,-0.457172862199391,-0.396461822917448,-0.244920573628725,-0.443647997168918,-0.539668074580033,0.573511692988468,0.485505119618945,-0.317164982011336,-0.308808842192106,0,1,0,0,0,0,0,0,0,1,1,1,3,0,1,0,0
"106",-0.696964699439832,-0.457172862199391,-0.396461822917448,-0.244920573628725,-0.668490871490928,-0.564750778422438,0.573511692988468,0.485505119618945,-0.317164982011336,3.71296356259128,0,1,0,0,0,0,0,0,0,3,3,1,3,0,1,0,0
"107",1.10929356667657,1.38835065394614,2.75275658685683,0.422933573604393,2.1645293449664,2.02096964064872,-0.440037491006069,-0.517615605577448,-0.317164982011336,-0.308808842192106,0,1,0,0,0,0,0,0,0,2,5,1,3,0,1,0,0
"108",-0.696964699439832,-0.457172862199391,-0.396461822917448,-0.244920573628725,-0.623522296626526,-0.492115448545473,-0.457664436385104,-0.543374702537752,-0.317164982011336,2.70752046139543,0,1,0,0,0,0,0,0,0,2,2,3,3,0,1,0,0
